qseqid	pident	min_pident	K	P	C	O	F	G	S
AY345199.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY345200.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY345201.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY345202.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY345203.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY345204.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY345205.1	100	99	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius parvicornis
AY359242.1	100	99	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Tupiellaceae	Tupiella	Tupiella akineta
AY374574.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum castum
AY374579.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum fuscipenne
AY374587.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum album
AY430246.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis macrochirus
AY498700.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	Pyganodon grandis
AY498701.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Lasmigona	Lasmigona costata
AY498702.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Fusconaia	Fusconaia flava
AY498703.1	100	99	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Lampsilis	Lampsilis radiata
AY520100.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus treculii
AY523645.1	100	99	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Thrips	Thrips tabaci
AY523647.1	100	99	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Thrips	Thrips tabaci
AY523652.1	100	99	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Thrips	Thrips tabaci
AY523653.1	100	99	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Thrips	Thrips tabaci
AY534144.1	100	99	Eukaryota	unknown	Oomycota	Saprolegniales	Saprolegniaceae	Saprolegnia	Saprolegnia ferax
AY583112.1	100	99	Eukaryota	Chordata	Actinopteri	Perciformes	Hexagrammidae	Hexagrammos	Hexagrammos otakii
AY583124.1	100	99	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Artedius	Artedius corallinus
AY620156.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Sisyridae	Sisyra	Sisyra nigra
AY620157.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Sisyridae	Sisyra	Sisyra nigra
AY647198.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
AY647199.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
AY647200.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
AY647201.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. Manjavacas
AY647202.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. Austria
AY647203.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. Nevada
AY647204.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. Cayman
AY647205.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus ibericus
AY647206.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus calyciflorus
AY714020.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
AY714029.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
AY742511.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Acantharchus	Acantharchus pomotis
AY742512.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites ariommus
AY742513.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites cavifrons
AY742515.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites rupestris
AY742516.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Archoplites	Archoplites interruptus
AY742517.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Centrarchus	Centrarchus macropterus
AY742518.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Enneacanthus	Enneacanthus chaetodon
AY742519.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Enneacanthus	Enneacanthus gloriosus
AY742520.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Enneacanthus	Enneacanthus obesus
AY742521.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis auritus
AY742522.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis cyanellus
AY742523.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis cyanellus
AY742524.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis gibbosus
AY742525.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Chaenobryttus	Chaenobryttus gulosus
AY742526.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Chaenobryttus	Chaenobryttus gulosus
AY742527.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
AY742528.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
AY742529.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis macrochirus
AY742530.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis macrochirus
AY742531.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis marginatus
AY742532.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis megalotis
AY742533.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis megalotis
AY742534.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis microlophus
AY742535.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis microlophus
AY742536.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis miniatus
AY742537.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis miniatus
AY742538.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis punctatus
AY742540.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus cataractae
AY742541.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus coosae
AY742542.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus dolomieu
AY742543.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus dolomieu
AY742544.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus floridanus
AY742545.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus floridanus
AY742546.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus notius
AY742547.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus notius
AY742548.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus punctulatus
AY742549.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus punctulatus
AY742550.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus salmoides
AY742551.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus treculii
AY742552.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus treculii
AY742553.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis annularis
AY742554.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis annularis
AY742555.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus
AY742556.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus
AY742557.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus
AY749756.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae	Drunella	Drunella doddsii
AY749763.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Caenidae	Caenis	Caenis sp. EP019
AY749764.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Callibaetis	Callibaetis sp. EP020
AY749771.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	Baetis tricaudatus
AY749808.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Diphetor	Diphetor sp. EP127
AY749809.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Behningiidae	Behningia	Behningia sp. EP128
AY749813.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Jubabaetis	Jubabaetis sp. EP139
AY749824.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Caenidae	Tasmanocaenis	Tasmanocaenis sp. EP157
AY793561.1	100	99	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	Ceuthophilus	Ceuthophilus gracilipes
AY830686.1	100	99	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Artedius	Artedius corallinus
AY894835.1	100	99	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora infestans
AY898627.1	100	99	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora infestans
AY898628.1	100	99	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora infestans
AY952484.2	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Nomeidae	Psenes	Psenes pellucidus
AY957812.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium compressum
AY957821.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium sp. RPG-5
AY957822.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium sp. RPG-5
AY957823.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium sp. RPG-5
AY957827.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium sp. RPG-5
AY957840.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
AY957841.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
AY957845.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
AY957849.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
AY957850.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
AY957855.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
AY957856.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium nitidum
AY957857.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium nitidum
AY963586.3	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
BX648271.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
BX649148.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
BX649302.22	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio rerio
CP000142.2	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter	Pelobacter carbinolicus
CP000148.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter metallireducens
CP000238.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	unknown	unknown	unknown	Candidatus Baumannia cicadellinicola
CP000384.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. MCS
CP000482.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter	Pelobacter propionicus
CP000511.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium vanbaalenii
CP000518.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. KMS
CP000539.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax sp. JS42
CP000542.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae
CP000580.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. JLS
CP000605.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP000655.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter asymbioticus
CP000656.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium gilvum
CP000673.1	100	99	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium kluyveri
CP000699.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas wittichii
CP000820.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia sp. EAN1pec
CP001089.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter lovleyi
CP001145.1	100	99	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter proteolyticus
CP001392.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax ebreus
CP001630.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	Actinosynnema mirum
CP001631.1	100	99	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium ferrooxidans
CP001700.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Catenulisporaceae	Catenulispora	Catenulispora acidiphila
CP001722.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis
CP001750.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium dentium
CP001804.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Haliangium	Haliangium ochraceum
CP001819.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	Sanguibacter	Sanguibacter keddieii
CP001867.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus
CP001940.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfurivibrio	Desulfurivibrio alkaliphilus
CP001964.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas flavigena
CP002010.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP002025.1	100	99	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli
CP002031.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sulfurreducens
CP002217.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. CCGE1003
CP002286.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP002290.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
CP002299.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia inefficax
CP002346.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer
CP002385.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium gilvum
CP002479.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sp. M18
CP002542.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Fluviicola taffensis
CP002638.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Verrucosispora	Verrucosispora maris
CP002735.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia sp. Cs1-4
CP002794.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP002825.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix sp. 5H-3-7-4
CP002850.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis
CP002873.1	100	99	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli
CP003154.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thiocystis	Thiocystis violascens
CP003169.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rhodesiae
CP003315.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Wigglesworthia	Wigglesworthia glossinidia
CP003360.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile	Desulfomonile tiedjei
CP003388.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer
CP003490.1	100	99	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli
CP003542.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	Candidatus Carsonella ruddii
CP003681.1	100	99	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Chroomonadaceae	Chroomonas	Chroomonas mesostigmatica
CP003709.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis
CP003715.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis
CP003787.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer
CP003940.1	100	99	Bacteria	Cyanobacteria	unknown	Chroococcales	Cyanobacteriaceae	Cyanobacterium	Cyanobacterium stanieri
CP003990.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. PAMC 26508
CP005080.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fulvissimus
CP005957.1	100	99	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	Candidatus Saccharimonas	Candidatus Saccharimonas aalborgensis
CP006649.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer
CP006667.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii
CP006734.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia xyli
CP006741.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP006771.1	100	99	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma parvum
CP006818.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis
CP006915.1	100	99	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	unknown	Candidatus Saccharibacteria bacterium RAAC3_TM7_1
CP006936.2	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium neoaurum
CP007003.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella pyogenes
CP007031.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Marichromatium	Marichromatium purpuratum
CP007268.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira haloalkaliphila
CP007490.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	Rhodoluna lacicola
CP007496.1	100	99	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	unknown	Candidatus Saccharibacteria oral taxon TM7x
CP007699.2	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces lydicus
CP008885.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP008985.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	unknown	unknown	unknown	Candidatus Baumannia cicadellinicola
CP009217.2	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	unknown	unknown	Rickettsiales bacterium Ac37b
CP009496.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium smegmatis
CP009788.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter pickeringii
CP009914.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. VKM Ac-1817D
CP009922.3	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces xiamenensis
CP010311.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	Geoalkalibacter subterraneus
CP010411.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP010430.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sulfurreducens
CP010453.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
CP010802.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas soudanensis
CP010833.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. Tue 6075
CP010849.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cyaneogriseus
CP011022.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Arthrobacter sp. SLBN-53
CP011043.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis
CP011131.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter gummosus
CP011211.1	100	99	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	unknown	Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
CP011215.1	100	99	Bacteria	Candidatus Campbellbacteria	unknown	unknown	unknown	unknown	Candidatus Campbellbacteria bacterium GW2011_OD1_34_28
