qseqid	pident	min_pident	K	P	C	O	F	G	S
JQ806192.1	99.728	69.728	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JF424156.1	99.728	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP024957.1	99.185	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806139.1	99.728	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP041604.2	97.826	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP005080.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806144.1	99.723	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806134.1	99.728	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806178.1	99.185	69.458	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806161.1	99.723	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP029378.1	99.457	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806142.1	99.728	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806160.1	99.723	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806204.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
NR_076838.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806208.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806209.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP041613.2	97.826	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806141.1	99.728	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806163.1	99.185	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP013738.1	99.723	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP029342.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP041654.1	97.826	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806138.1	99.723	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP038147.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP041611.1	97.826	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP030930.1	99.185	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP023702.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
NR_103987.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
JQ806206.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP023695.1	97.29	69.459	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP040654.1	97.283	68.103	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP003990.1	100	70	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
FM991722.1	98.652	68.656	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP040508.1	98.626	68.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	NA
CP040509.1	98.626	68.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	NA
CP015208.1	98.901	68.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	NA
CP040510.1	98.626	68.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	NA
NR_076389.1	99.183	69.183	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
CP000148.1	99.183	69.183	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
CP029193.1	97.283	69.723	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP029191.1	97.554	69.459	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP042831.1	98.619	68.619	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP029463.1	97.521	67.521	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP038810.1	97.796	67.796	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP031557.1	97.796	67.796	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
AE017180.2	99.728	69.728	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
CP002031.1	99.728	69.728	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
AP017912.1	99.728	69.728	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
CP010430.1	99.728	69.728	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
NR_076208.1	99.728	69.728	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA
CP007490.1	98.901	68.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	NA
CP022685.1	99.446	69.723	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP031969.1	97.011	69.729	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP016771.1	98.925	68.925	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Nanopelagicus	NA
CP016774.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
CP016776.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565657.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
CP016770.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565648.1	99.458	69.729	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
CP016772.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
CP016781.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565647.1	99.458	69.729	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565649.1	99.458	69.729	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565654.1	98.615	68.892	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565651.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
CP016777.1	99.729	70	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
MN565650.1	99.187	69.458	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	NA
X87291.1	97.838	67.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	NA
CP002735.1	99.06	69.06	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA
CP029187.1	98.066	68.895	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP028811.1	98.066	68.895	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP035319.1	97.814	69.458	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
CP029316.1	98.087	70	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
LS483468.1	97.541	68.91	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
CP042917.1	98.087	70	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
CP034152.1	98.087	70	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
CP050124.1	98.087	70	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
CP032762.1	97.268	69.455	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	NA
LT629695.1	97.305	67.305	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agrococcus	NA
CP030073.1	99.187	69.729	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP020919.1	98.066	68.066	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP031188.1	97.79	67.79	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP012388.1	97.521	68.619	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
CP012586.1	97.521	68.619	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
LR134352.1	97.23	67.23	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	NA
CP028369.1	99.187	69.458	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
CP040899.1	97.23	67.23	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia	NA
CP002542.1	98.343	68.343	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	NA
NR_076848.1	98.343	68.343	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	NA
CP034593.1	98.087	68.087	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Flaviflexus	NA
CP034438.1	98.087	68.087	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Flaviflexus	NA
CP049933.1	98.066	68.916	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	NA
LR134405.1	98.108	68.108	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	NA
KT865818.1	98.656	68.656	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
CP035037.1	98.619	68.619	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	NA
CP000820.1	98.634	68.634	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	NA
DQ062647.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202895.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202897.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202896.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202899.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY126443.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062646.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202901.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062648.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062650.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202900.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559148.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202902.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062649.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KY202898.1	98.361	68.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559147.1	97.541	67.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483316.1	97.561	67.6	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483323.1	97.561	67.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062637.1	97.561	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559162.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559149.1	98.374	68.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062640.1	98.374	68.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062635.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
AY093568.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062643.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483300.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559161.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062634.1	98.374	68.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062636.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483270.1	97.561	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483280.1	97.561	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KR821135.1	98.571	69.048	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	NA
KP981363.1	98.571	69.048	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	NA
DQ133031.1	99.39	69.39	Eukaryota	Arthropoda	Insecta	Diptera	Streblidae	Trichobius	NA
DQ133029.1	99.39	69.39	Eukaryota	Arthropoda	Insecta	Diptera	Streblidae	Trichobius	NA
DQ160204.1	97.26	67.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	NA
DQ160200.1	97.26	67.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	NA
DQ160198.1	97.26	67.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	NA
HM124688.1	97.436	67.436	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Dosinia	NA
EU853288.1	97.685	67.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Telestes	NA
AJ247058.1	97.685	67.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Telestes	NA
DQ447709.1	97.222	67.222	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Chondrostoma	NA
KJ631624.1	97.573	67.573	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Leucophaeus	NA
JQ071443.1	97.573	67.573	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Leucophaeus	NA
EF532934.1	98.077	68.077	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	NA
MN122918.1	97.608	67.619	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
KF644582.1	98.086	68.095	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
KP313718.1	98.086	68.095	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
KC613991.1	98.558	68.565	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
KC613992.1	97.596	67.608	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
KC613995.1	98.077	68.086	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	NA
DQ664268.1	98.636	68.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
KJ128812.1	99.091	69.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
DQ664266.1	99.091	69.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
DQ664278.1	97.727	67.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
KR476865.1	97.727	67.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
DQ664298.1	99.526	69.526	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
DQ664271.1	97.727	67.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
KR476947.1	97.727	67.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
DQ664279.1	97.273	67.273	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	NA
MK804613.1	98.182	69.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
MF179423.1	97.273	69.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
LC493910.1	99.545	69.545	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
LC493909.1	99.091	69.545	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
MF179434.1	97.273	69.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
MK804612.1	98.182	69.091	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA
DQ832718.1	97.486	68.603	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	NA
EU427470.1	97.486	68.603	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	NA
MN982253.1	100	70	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Heterocypris	NA
MN982260.1	100	70	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Heterocypris	NA
HQ381524.1	98.113	68.113	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Hovahydrus	NA
DQ462677.1	98.571	68.571	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Aplodactylidae	Aplodactylus	NA
EF380292.1	97.596	67.596	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	Cerorhinca	NA
EF380289.1	97.596	67.596	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	Fratercula	NA
DQ333744.2	99.167	69.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
DQ333738.1	99.167	69.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
DQ333723.1	99.167	69.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
AY302248.1	99.145	69.145	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
DQ333733.1	99.167	69.167	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
DQ333708.1	98.333	68.333	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
AP018512.1	97.778	67.778	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	NA
MH297491.1	98.056	68.056	Eukaryota	unknown	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Durinskia	NA
JQ782757.1	99.394	69.394	Eukaryota	Arthropoda	Insecta	Hemiptera	Lyctocoridae	Lyctocoris	NA
DQ485858.1	98.077	68.077	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	NA
KF701062.1	98.077	68.077	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	NA
AJ748702.1	97.059	67.059	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	NA
JN209966.1	97.337	67.579	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia	NA
AM398435.2	99.545	69.545	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	NA
EU477669.1	98.788	68.788	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	NA
EU477670.1	99.394	69.394	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	NA
AF266053.1	99.394	69.394	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	NA
AF266075.1	98.788	68.788	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	NA
MH349359.1	99.296	69.296	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	NA
MH349356.1	99.296	69.296	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	NA
KY126459.1	97.6	68.387	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483293.1	97.581	67.581	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062631.1	100	70	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483251.1	99.187	69.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
DQ062630.1	100	70	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
AY957856.1	97.561	67.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
EU559134.1	100	70	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
AY957857.1	97.561	67.561	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
KF483296.1	97.541	67.541	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	NA
X87854.1	99.528	69.528	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cairina	NA
EU853298.1	97.706	67.706	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	NA
EU853299.1	97.706	67.706	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	NA
NC_039888.1	100	70	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	NA
AF363031.1	100	70	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	NA
FJ465747.1	97.26	67.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
FJ465724.1	98.174	68.174	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
FJ465738.1	98.174	68.174	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
AY098843.1	97.717	67.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
FJ465726.1	97.717	67.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
MH724847.1	98.174	68.174	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
MH724848.1	97.717	67.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
FJ465746.1	97.717	67.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
FJ465741.1	97.26	67.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
FJ465728.1	97.717	67.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	NA
CP033904.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP028833.1	98.383	68.383	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP050810.1	98.656	68.656	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP029001.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP007003.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP012649.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP033905.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP029004.1	98.652	68.652	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA
CP046397.1	99.167	69.167	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
