qseqid	pident	min_pident	K	P	C	O	F	G	S
CP021034.1	98.383	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP011043.1	98.383	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP035037.1	96.961	95.961	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP049863.1	96.748	96.019	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865810.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
AP017975.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865792.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865812.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865803.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP031422.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865772.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP007490.1	94.505	94.33	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP042412.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP031338.1	98.077	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP021992.1	97.035	96.802	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP016282.1	97.305	97.077	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP016782.1	93.094	92.629	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016770.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565651.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565657.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565654.1	92.265	91.798	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016778.1	93.094	92.629	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016776.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016774.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565650.1	92.973	92.496	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016772.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565649.1	93.514	92.767	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016777.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016775.1	93.094	92.629	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565648.1	93.514	92.767	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016781.1	93.514	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016768.2	93.243	92.514	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016771.1	93.243	92.514	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565605.1	93.496	92.496	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565603.1	94.038	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565604.1	94.309	93.309	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565613.1	94.309	93.309	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565606.1	94.309	93.309	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
CP016779.1	93.243	92.514	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565609.1	94.038	93.038	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565600.1	94.309	93.309	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
MN565602.1	93.767	92.767	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	NA	NA
X87291.1	97.838	96.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	NA	NA
LT629867.1	90.123	89.123	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP041769.1	96.953	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP039432.1	97.507	97.361	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP021354.1	96.676	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP034766.1	96.122	95.122	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP046572.1	96.676	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP013355.1	97.772	97.05	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP044231.1	98.077	97.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP015208.1	95.055	94.58	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP019335.1	96.657	95.657	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
AP010968.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	NA
NR_076283.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	NA
LR134352.1	96.185	95.995	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
HQ881464.1	98.656	97.656	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP021181.1	98.387	97.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP000699.1	98.387	97.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
NR_076508.1	98.387	97.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP042306.1	96.237	95.237	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP047030.1	99.169	98.169	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP025938.1	98.892	97.892	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP031612.1	98.889	97.889	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
KT865788.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865802.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865801.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865815.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865813.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865791.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865796.1	99.728	98.728	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865787.1	99.728	98.728	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865786.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865793.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
KT865804.1	99.457	98.457	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
CP031421.1	99.185	98.185	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
CP025118.1	98.892	98.169	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP038030.2	96.185	96.003	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP035319.1	96.995	95.995	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP032675.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP023714.1	96.185	96.003	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP040719.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP022208.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP026951.1	98.352	97.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP026949.1	98.352	97.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP046172.1	98.061	97.061	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP018082.1	98.061	97.061	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
NR_077030.1	98.338	97.338	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
AP006618.1	97.784	96.784	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
NR_076254.1	97.784	96.784	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP029710.1	97.784	96.784	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
FO082843.1	98.338	97.338	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP028425.1	97.799	96.799	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	NA	NA
CP039934.1	96.133	95.133	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP045920.1	94.293	94.161	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
CP042862.1	98.37	97.641	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
LR215973.1	97.541	97.361	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP026746.1	97.541	97.361	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
AP022579.1	99.459	98.459	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	NA
CP002542.1	98.343	97.343	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA
NR_076848.1	98.343	97.343	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA
CP022585.1	96.143	95.143	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	NA
CP023445.1	99.458	98.729	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	NA
CP001630.1	99.455	98.729	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	NA
CP029607.1	99.458	98.729	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	NA
NR_076647.1	99.455	98.729	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	NA
KT865809.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865814.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865800.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KT865794.1	98.098	97.098	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP043504.1	90	89.123	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP043808.1	97.784	97.338	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
CP044427.1	99.446	98.446	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
LR134405.1	98.108	97.108	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042988.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042991.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042983.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042985.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042987.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042990.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP043001.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042992.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP042993.1	93.261	92.261	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
CP032568.1	98.361	97.361	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	NA
CP031188.1	96.133	95.133	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP020919.1	94.751	93.751	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
LT906475.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP003787.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP002346.1	96.067	95.067	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
NR_076805.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP006649.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP003388.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP011859.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP041029.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
NR_076987.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
NR_076892.1	95.556	95.399	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP002825.1	95.556	95.399	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
CP035495.1	95.393	94.393	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	NA	NA
CP035491.1	91.25	90.25	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP028913.1	95	94	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP013979.1	95	94	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP031229.1	98.37	97.37	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
CP038213.1	98.37	97.645	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
CP041616.1	98.641	97.641	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
CP042305.1	90.123	89.123	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
CP036403.1	99.446	98.446	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	NA	NA
CP021430.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	NA	NA
CP045245.1	99.169	98.169	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	NA	NA
CP041203.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	NA	NA
NR_076137.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	NA	NA
CP001964.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	NA	NA
CP033904.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
CP007003.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
CP050810.1	95.968	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
CP012649.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
FM991722.1	96.505	95.505	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
CP029004.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
CP033905.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
CP029001.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	NA	NA
KJ128809.1	99.091	98.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436551.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KC984273.1	94.57	94.495	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436550.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436547.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436549.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AP011214.1	97.685	96.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853294.1	95.928	94.928	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KY231835.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436548.1	98.182	97.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853293.1	96.38	95.38	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476899.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476980.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AJ247055.1	98.182	97.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853291.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853292.1	98.182	97.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AJ247054.1	99.548	98.548	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AP011417.1	96.296	96.209	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
FJ174888.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
LC191205.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
EU882875.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
LC191204.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
LC191203.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
MH300636.1	92.169	91.169	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
AF370876.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
HQ402925.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
MK000254.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
U55843.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
MH300622.1	92.169	91.169	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
HM449119.1	92.169	91.169	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
KX420660.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
HM449120.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
DQ666843.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
MK000268.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
MH300623.1	93.373	92.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
KT427463.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
AF363031.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KY767671.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KU211647.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KP026178.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
HQ890328.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
NC_039888.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KP943133.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
MK133021.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KC984218.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KP238480.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
MN122908.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KP881611.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
MK133022.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KJ794189.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
DQ019124.1	94.762	94.261	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KJ794188.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
MK102803.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KJ124555.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
EU932689.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KM455570.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KT427465.1	96.209	95.682	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KJ778677.1	95.735	95.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
HM124688.1	97.436	96.436	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
HM124687.1	95.798	94.798	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ459289.1	96.61	95.61	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
DQ184732.1	90.164	89.164	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
AJ294947.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
JF901818.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
KC429301.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
AJ548763.1	90.083	89.083	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
KT874463.1	94.398	93.398	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	NA	NA
KP885666.1	92.547	91.547	Eukaryota	Arthropoda	Insecta	Diptera	Therevidae	NA	NA
HF970469.1	90.833	89.833	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	NA	NA
HF970465.1	90.833	89.833	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	NA	NA
AP006807.1	93.056	92.056	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Sinipercidae	NA	NA
