qseqid	pident	min_pident	K	P	C	O	F	G	S
LR131300.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium falciparum
CP017146.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Marisediminicola	Marisediminicola antarctica
CP017174.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP017169.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP017172.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP017170.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP017173.1	100	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP017171.1	99.73	99	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus	Myxococcus xanthus
CP045291.1	99.687	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis
CP017420.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis
CP017707.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
CP018082.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia mangyaensis
CP018166.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa
CP018783.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium pusillum
CP018845.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum robiniae
CP019046.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus pacificus
CP019402.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Plantibacter	Plantibacter flavus
CP019419.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter reichenbachii
CP019457.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces lydicus
CP019721.1	100	99	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella parvula
CP019892.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium foliorum
CP041040.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium foliorum
CP020809.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium dioxanotrophicus
CP020919.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium kingsejongi
CP022344.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
CP022656.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia acidovorans
CP023116.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius
CP023127.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius
CP023132.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius
CP034770.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP045532.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
LR655209.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
LR134348.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023196.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP033841.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP040931.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023198.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP045646.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023197.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP034192.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023199.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023195.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023194.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023193.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
CP023449.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhabdus	Rhizorhabdus dicambivorans
CP038030.2	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus ruber
CP023714.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus ruber
CP023760.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum lycopersicum
CP023768.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum lycopersicum
CP024905.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia caledonica
CP025546.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium paragordonae
CP025644.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea trifida
CP025674.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea triloba
LR215973.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia cyriacigeorgica
CP026746.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia cyriacigeorgica
CP041647.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus hoagii
CP027793.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus hoagii
FN563149.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus hoagii
CP028298.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax avenae
CP028519.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Microvirgula	Microvirgula aerodenitrificans
CP028811.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium magnum
CP029187.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium pallidum
CP029463.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sediminis
CP029480.1	100	99	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Arcticibacterium	Arcticibacterium luteifluviistationis
CP030989.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis hypogaea
CP030990.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis hypogaea
CP031098.1	100	99	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum
CP031188.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium arcticum
CP031337.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Crenobacter	Crenobacter cavernae
CP031423.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium lemovicicum
CP031447.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermatophilaceae	Austwickia	Austwickia chelonae
CP031450.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
CP031612.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya aquimaris
CP032221.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus rhodochrous
CP032246.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypioides	Gossypioides kirkii
CP032250.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypioides	Gossypioides kirkii
CP032251.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypioides	Gossypioides kirkii
CP032252.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypioides	Gossypioides kirkii
CP032255.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypioides	Gossypioides kirkii
CP032363.1	100	99	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter peruensis
CP032557.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	Gossypium raimondii
CP032561.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	Gossypium raimondii
CP032574.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	Gossypium turneri
CP032630.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Protaetiibacter	Protaetiibacter intestinalis
CP033784.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeikeium
CP033898.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudopelargi
CP034438.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Flaviflexus	Flaviflexus salsibiostraticola
CP034852.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
CP034879.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
CP035491.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Agromyces protaetiae
CP035495.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Xylanimonas	Xylanimonas allomyrinae
CP035529.1	100	99	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus sojae
CP036164.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter limosus
CP037993.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum huttiense
CP038191.1	100	99	Eukaryota	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis elegans
LK927584.1	100	99	Eukaryota	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis elegans
Z78015.1	100	99	Eukaryota	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis elegans
CP038213.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium	Ornithinimicrobium flavum
CP038256.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sediminis
CP038266.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium wangchenii
CP038810.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sangjuense
CP038817.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus parahaemolyticus
CP039268.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Thermochromatium	Thermochromatium tepidum
CP040766.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum
CP039331.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum
CP039345.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039346.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039348.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039350.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039352.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039353.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039354.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039355.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vigna	Vigna unguiculata
CP039456.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Changchengzhania	Changchengzhania lutea
CP040768.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum
CP040769.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum
CP040772.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum
CP041025.1	100	99	Bacteria	Proteobacteria	Alphaproteobacteria	Emcibacterales	Emcibacteraceae	Emcibacter	Emcibacter congregatus
CP041694.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium cellulans
CP042425.1	100	99	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Gemmataceae	Limnoglobus	Limnoglobus roseus
CP042862.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Serinicoccus	Serinicoccus profundi
CP042988.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042983.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP043001.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042991.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042993.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042987.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042985.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042992.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP042990.1	100	99	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni
CP043808.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Serinicoccus	Serinicoccus marinus
CP044616.1	100	99	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
CP047256.1	100	99	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
CP044623.1	100	99	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
CP045287.2	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium flaccumfaciens
CP045529.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	unknown	Luteimicrobium	Luteimicrobium xylanilyticum
CP046243.1	100	99	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lari
CP046679.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046683.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046694.1	99.091	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046686.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046700.1	99.029	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046689.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046693.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP046697.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum tuberosum
CP047156.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Sporichthyales	Sporichthyaceae	Epidermidibacterium	Epidermidibacterium keratini
CP047241.1	100	99	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquitalea	Aquitalea denitrificans
CP047560.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pinnatisectum
CP047562.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pinnatisectum
CP047563.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pinnatisectum
CP047567.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum pinnatisectum
CP048841.1	100	99	Eukaryota	Mollusca	Bivalvia	Ostreoida	Ostreidae	Crassostrea	Crassostrea gigas
CP049255.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium endophyticum
CP050226.1	100	99	Eukaryota	Streptophyta	Magnoliopsida	Rosales	Moraceae	Morus	Morus alba
CP050568.1	100	99	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
CP050633.1	100	99	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
CP050590.1	100	99	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
CP050619.1	100	99	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
CP050594.1	100	99	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
CR762468.28	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio rerio
CT025840.2	100	99	Eukaryota	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
CT573213.2	100	99	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia alni
NR_077007.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Frankia alni
CT956055.9	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio rerio
DQ019124.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Branta	Branta canadensis
EF119309.1	100	99	Eukaryota	Chordata	Actinopteri	Ophidiiformes	Bythitidae	Brosmophycis	Brosmophycis marginata
KR779498.1	100	99	Eukaryota	Chordata	Actinopteri	Ophidiiformes	Bythitidae	Brosmophycis	Brosmophycis marginata
EF458465.1	100	99	Eukaryota	Chordata	Actinopteri	Ophidiiformes	Bythitidae	Brosmophycis	Brosmophycis marginata
DQ027914.1	100	99	Eukaryota	Chordata	Actinopteri	Ophidiiformes	Bythitidae	Brosmophycis	Brosmophycis marginata
DQ029055.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus microdorsalis
DQ062634.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
KY202895.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202900.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY126443.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062647.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062648.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202902.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202899.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202896.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202898.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202901.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062646.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
EU559148.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062649.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
KY202897.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062650.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
MK000286.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
MK000285.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
LN681403.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
EU882880.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
U96083.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
FJ174889.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
HM449121.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
DQ079726.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Nephrops	Nephrops norvegicus
DQ083161.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
DQ133036.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Streblidae	Trichobius	Trichobius intermedius
DQ459271.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Dosinia	Dosinia victoriae
DQ184699.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Dosinia	Dosinia victoriae
DQ184702.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Dosinia	Dosinia exoleta
DQ184718.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Eurhomalea	Eurhomalea lenticularis
DQ459272.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Eurhomalea	Eurhomalea lenticularis
HM124723.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Placamen	Placamen calophylla
DQ184734.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Placamen	Placamen calophylla
KP252975.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Placamen	Placamen calophylla
KC197241.1	99.153	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Arcticidae	Arctica	Arctica islandica
KF363951.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Arcticidae	Arctica	Arctica islandica
DQ184755.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Arcticidae	Arctica	Arctica islandica
DQ186202.1	100	99	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Thalassiosira pseudonana
DQ250860.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Therevidae	Thereva	Thereva aurofasciata
DQ280036.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	Phaxas	Phaxas pellucidus
