qseqid	pident	min_pident	K	P	C	O	F	G	S
KM435028.1	97.129	97.129	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
AP005993.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX567603.1	96.818	96.818	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX536256.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
AY742529.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX567605.1	96.818	96.818	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX567604.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX536255.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX567607.1	97.727	97.727	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JN389795.2	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX567606.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
MF621713.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
KP013118.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
MF621714.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
MF621712.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JX536254.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
AY742530.1	97.273	97.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
AY430246.1	95.023	95.023	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis humilis
JQ436550.1	99.091	99.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
JQ436549.1	99.545	99.545	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
KJ128895.1	95	95	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
KR476978.1	96.364	96.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
JQ436551.1	100	100	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
AP011263.1	95	95	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
EU853295.1	96.364	96.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
KY660677.1	98.174	98.174	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites ariommus
AY742515.1	98.174	98.174	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites ariommus
KY815358.1	98.174	98.174	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites ariommus
DQ532837.1	97.717	97.717	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites ariommus
AY742531.1	98.174	98.174	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis megalotis
AY742536.1	98.182	98.182	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis punctatus
AY742537.1	97.727	97.727	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis punctatus
MH286885.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
AY894835.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
U17009.2	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
MH286884.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
AY898628.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
MH286887.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
AY898627.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
MH286886.1	100	100	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora andina
KJ192328.1	99.519	99.519	Eukaryota	Porifera	Demospongiae	Spongillida	Lubomirskiidae	Baikalospongia	Baikalospongia intermedia
NR_076459.1	97.003	97.003	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter lovleyi
AF212055.1	99.383	99.383	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	Ceuthophilus	Ceuthophilus gracilipes
KY202895.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202899.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202896.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY126443.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202900.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559157.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062640.1	98.374	98.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062634.1	98.374	98.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559148.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062635.1	99.187	99.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062636.1	99.187	99.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062648.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062642.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062638.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202898.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202902.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559159.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062649.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559151.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
AY093568.1	99.187	99.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062639.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202897.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062650.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KF483287.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062645.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559150.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062647.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559149.1	98.374	98.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062641.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KY202901.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062646.1	98.361	98.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559156.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
DQ062643.1	99.187	99.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
EU559160.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium henslowanum
KJ913674.1	96.172	96.172	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	Tachybaptus	Tachybaptus novaehollandiae
AF173567.1	95.631	95.631	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps	Podiceps cristatus
L33389.1	95.631	95.631	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps	Podiceps cristatus
NR_076389.1	99.183	99.183	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter pickeringii
CP000148.1	99.183	99.183	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter pickeringii
LR134355.1	96.458	96.458	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
AP022604.1	96.458	96.458	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
NG_041981.1	99.18	99.18	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
NR_102996.2	99.18	99.18	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium rutilum
GQ203181.1	96.117	96.117	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
FJ230778.1	95.238	95.238	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
DQ890342.1	95.062	95.062	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Hemilobophasma	Hemilobophasma sp. JD-2006
DQ890337.1	95.679	95.679	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Hemilobophasma	Hemilobophasma sp. JD-2006
AY583112.1	99.545	99.545	Eukaryota	Chordata	Actinopteri	Lophiiformes	Thaumatichthyidae	Lasiognathus	Lasiognathus sp. NMMBP 9030
KR362879.1	100	100	Eukaryota	Chordata	Actinopteri	Lophiiformes	Thaumatichthyidae	Lasiognathus	Lasiognathus sp. NMMBP 9030
AB084129.1	100	100	Eukaryota	Chordata	Actinopteri	Lophiiformes	Thaumatichthyidae	Lasiognathus	Lasiognathus sp. NMMBP 9030
AB770486.1	100	100	Eukaryota	Chordata	Actinopteri	Lophiiformes	Thaumatichthyidae	Lasiognathus	Lasiognathus sp. NMMBP 9030
AP006786.1	100	100	Eukaryota	Chordata	Actinopteri	Lophiiformes	Thaumatichthyidae	Lasiognathus	Lasiognathus sp. NMMBP 9030
AP017443.1	100	100	Eukaryota	Chordata	Actinopteri	Lophiiformes	Thaumatichthyidae	Lasiognathus	Lasiognathus sp. NMMBP 9030
DQ485858.1	98.077	98.077	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio hochstetteri
KF701062.1	98.077	98.077	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio hochstetteri
MH349357.1	97.183	97.183	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
MH349358.1	97.183	97.183	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
DQ485864.1	97.115	97.115	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallinula	Gallinula tenebrosa
NR_076134.1	99.187	99.187	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Modestobacter	Modestobacter marinus
NR_102997.1	99.187	99.187	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Modestobacter	Modestobacter marinus
AM180756.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. SP-2007a
AM180757.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. SP-2007a
AJ748701.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. SP-2007a
AJ748695.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. SP-2007a
LR134356.1	97.568	97.568	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium dioxanotrophicus
NR_121913.1	95.109	95.109	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	Geoalkalibacter subterraneus
KR476898.1	100	100	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus sp. JAAG-2007
KJ128904.1	100	100	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus sp. JAAG-2007
AM398435.2	99.545	99.545	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus sp. JAAG-2007
KR476979.1	100	100	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus sp. JAAG-2007
EU477669.1	98.788	98.788	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus sp. 1 BM-2008
AF266075.1	98.788	98.788	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus sp. 1 BM-2008
AF266053.1	99.394	99.394	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus sp. 1 BM-2008
MN565601.1	96.978	96.978	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	Rhodoluna lacicola
KF483293.1	97.581	97.581	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium cf. casertanum RS-2008
KF483316.1	97.6	97.6	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium cf. casertanum RS-2008
AY093566.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium edlaueri
CP000539.1	98.442	98.442	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax ebreus
MN565608.1	95.342	95.342	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	Candidatus Rhodoluna planktonica
KR867679.1	97.143	97.143	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
KP981364.1	97.143	97.143	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
KR821135.1	99.048	99.048	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
KP981363.1	99.048	99.048	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
KT893455.1	97.486	97.486	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Peronospora	Peronospora effusa
KT893456.1	97.486	97.486	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Peronospora	Peronospora effusa
CP007699.2	100	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces gilvosporeus
KC613993.1	100	100	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica ardesiaca
EU427470.1	98.603	98.603	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
DQ832718.1	98.603	98.603	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
DQ832717.1	98.607	98.607	Eukaryota	mbk:tnf	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sansomeana
KJ874440.1	99.519	99.519	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis akool
KJ442621.1	99.038	99.038	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis akool
AB121981.1	99.061	99.061	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Luciogobius	Luciogobius platycephalus
NC_044715.1	99.531	99.531	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Luciogobius	Luciogobius platycephalus
CP041395.1	100	100	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
CP046397.1	99.167	99.167	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
CP012938.1	100	100	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens
NC_040986.1	96.19	96.19	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Mergus	Mergus squamatus
LT158503.1	95.778	95.778	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Eunapius	Eunapius subterraneus
KU759841.1	95.778	95.778	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Eunapius	Eunapius subterraneus
LC097790.1	95.872	95.872	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus sp. 'Nippenose Valley'
LC097788.1	95.413	95.413	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus sp. 'Nippenose Valley'
AY523653.1	99.167	99.167	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Megalurothrips	Megalurothrips sp. 1 YF-2010
AY523647.1	98.347	98.347	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Megalurothrips	Megalurothrips sp. 1 YF-2010
AY523645.1	99.167	99.167	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Megalurothrips	Megalurothrips sp. 1 YF-2010
AY523652.1	97.521	97.521	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	Megalurothrips	Megalurothrips sp. 1 YF-2010
LR131475.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131380.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131316.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131364.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
CP017001.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131396.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131428.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131348.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131460.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131491.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131412.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR129696.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131444.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131332.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131300.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LN999945.1	100	100	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
DQ485863.1	100	100	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica alai
CP035712.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
CP023677.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
CP035713.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
AF088897.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
NR_076177.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
CP021053.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
AF117351.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
CP035711.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
CP023715.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
CP023682.1	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
AE008692.2	96.505	96.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas starnbergensis
LR134352.1	97.23	97.23	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia sp. CS682
GQ894748.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. 'Almenara'
AM292538.1	100	100	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. 'Almenara'
EU518636.1	99.296	99.296	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Sinanodonta	Sinanodonta woodiana
CP024028.1	95.031	95.031	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
AE016825.1	95.031	95.031	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
LR134182.1	95.342	95.342	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
CP050992.1	95.031	95.031	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
CP024029.1	95.031	95.031	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium vaccinii
KC614034.1	96.618	96.618	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
KC614035.1	96.135	96.135	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Eulabeornis	Eulabeornis castaneoventris
CP033784.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	mbk:tnf	Corynebacteriaceae bacterium 'ARUP UnID 227'
KX373635.1	100	100	Eukaryota	Chordata	Actinopteri	Priacanthiformes	Priacanthidae	Pristigenys	Pristigenys niphonia
AY098839.1	95.455	95.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Hypleurochilus	Hypleurochilus aequipinnis
AF324194.1	95	95	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Hypleurochilus	Hypleurochilus aequipinnis
AF324191.1	95	95	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Hypleurochilus	Hypleurochilus aequipinnis
JQ697271.1	95.455	95.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Hypleurochilus	Hypleurochilus aequipinnis
AY098838.1	95.455	95.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Hypleurochilus	Hypleurochilus aequipinnis
JQ697270.1	95	95	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Hypleurochilus	Hypleurochilus aequipinnis
AY534144.1	96.927	96.927	Eukaryota	mbk:tnf	Oomycota	Saprolegniales	Saprolegniaceae	Achlya	Achlya hypogyna
JX099455.1	100	100	Eukaryota	Mollusca	Bivalvia	Veneroida	Tellinidae	Scissula	Scissula similis
CP011269.1	100	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. VKM Ac-1817D
JX099450.1	95.868	95.868	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Congeria	Congeria mulaomerovici
