qseqid	pident	min_pident	K	P	C	O	F	G	S
KY202871.1	96.721	95.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium atkinsonianum
KY202878.1	96.721	95.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium atkinsonianum
KY202877.1	96.721	95.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium atkinsonianum
KY202870.1	96.721	95.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium atkinsonianum
KF499166.1	96.622	95.622	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Ptycta	Ptycta molokaiensis
KF499165.1	96.622	95.622	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Ptycta	Ptycta sp. n. I ECB-2013
HQ234717.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Cerambycidae	Monochamus	Monochamus carolinensis
KC614008.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Lewinia	Lewinia muelleri
KU140668.1	97.17	96.17	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Tadorna	Tadorna ferruginea
MN122926.1	95.283	94.283	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Tadorna	Tadorna ferruginea
KC984272.1	97.17	96.17	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Tadorna	Tadorna ferruginea
KJ874440.1	99.519	98.519	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis akool
KJ442621.1	99.038	98.038	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis akool
KF289829.1	99.038	98.038	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Amaurornis	Amaurornis akool
FJ230778.1	95.238	94.238	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
GQ203181.1	96.117	95.117	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus rubens
MK483593.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483628.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483603.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483641.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483634.1	99.156	98.156	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483642.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483621.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483607.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483633.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483619.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483645.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483598.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483599.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483617.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483614.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483627.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483609.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483623.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483602.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483594.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483626.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483612.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483640.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483644.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483610.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483611.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483608.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483643.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483601.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483615.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483637.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483600.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483613.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483595.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483596.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483629.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483605.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
MK483639.1	99.578	98.578	Eukaryota	Chordata	Actinopteri	Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla
EF532936.1	96.172	95.172	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	Tachybaptus	Tachybaptus ruficollis
LN558762.1	99.522	98.528	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
KP259551.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
AB105447.1	99.522	98.528	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
KM055378.1	100	99	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Auxis	Auxis rochei
KX347589.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia gibberosa
EF218652.1	99.537	98.537	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Padogobius	Padogobius bonelli
AF067274.1	98.148	97.148	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Padogobius	Padogobius bonelli
JX155863.1	99.515	99	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus	Chroicocephalus ridibundus
KM878906.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Scenopinidae	Brevitrichia	Brevitrichia arnaudi
KM878905.1	100	99	Eukaryota	Arthropoda	Insecta	Diptera	Scenopinidae	Brevitrichia	Brevitrichia arena
KP772872.1	95.556	94.556	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops strenuus
KP772863.1	95.556	94.556	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops bohater
KP772902.1	95.556	94.556	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops bohater
KP772903.1	95.556	94.556	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops bohater
KP772869.1	95.556	94.556	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	Cyclops bohater
DQ083161.1	98.571	97.571	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus cygnus
JQ282800.1	99.048	98.048	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus cygnus
KF800698.1	99.048	98.048	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus cygnus
JX844591.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Alburnus	Alburnus mento
AF081851.1	95	94	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Chondrostoma	Chondrostoma nasus
EF458408.1	95	94	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Chondrostoma	Chondrostoma nasus
MH923236.1	99.724	98.724	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Pseudoperonospora	Pseudoperonospora cubensis
NC_042478.1	99.724	98.724	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Pseudoperonospora	Pseudoperonospora cubensis
AB093099.1	95.679	94.679	Eukaryota	Arthropoda	Insecta	Diptera	Simuliidae	Simulium	Simulium crassimanum
JQ897828.1	95.706	94.706	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Pasiropsis	Pasiropsis sp. JZ-2016
KT304190.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Trochaloserica	Trochaloserica sp. 836037
KT303754.1	100	99	Eukaryota	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Trochaloserica	Trochaloserica sp. 836035
MH349358.1	97.183	96.183	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
MH349357.1	97.183	96.183	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
LC098489.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius urotaenia
LC098487.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius urotaenia
KT625452.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	Andesiops peruvianus complex sp. E12 estac.5
KT625447.1	100	99	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	Andesiops peruvianus complex sp. E63 estac.4
CP042306.1	98.656	97.656	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. ALBL_100
KT956328.1	96.296	95.296	Eukaryota	Arthropoda	Insecta	Diptera	Lauxaniidae	Cnemacantha	Cnemacantha muscaria
KT956324.1	96.296	95.296	Eukaryota	Arthropoda	Insecta	Diptera	Lauxaniidae	Homoneura	Homoneura thalhammeri
GU086203.1	95.778	94.778	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Spongilla lacustris
KX306823.1	95.211	94.211	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Helicodictyaceae	Rhexinema	Rhexinema sarcinoideum
KX306822.1	95.211	94.211	Eukaryota	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichaceae	Gloeotilopsis	Gloeotilopsis planctonica
KM186201.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia frontosa
KM186199.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia frontosa
KM186202.1	100	99	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cyphotilapia	Cyphotilapia frontosa
KX641477.1	100	99	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Carangoides	Carangoides equula
KX400346.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400348.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400330.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400358.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400349.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400334.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KC703399.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400352.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400333.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400361.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400347.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400345.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400350.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400357.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400359.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400340.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400342.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400327.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400332.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
MF414415.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400354.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400338.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400353.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400341.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400331.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400337.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400360.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400328.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400356.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
MF414414.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400344.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400355.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400343.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400339.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400329.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400362.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KC703400.1	98.54	97.54	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX400336.1	97.81	96.81	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	Unio delphinus
KX405005.1	95.543	94.543	Eukaryota	unknown	Oomycota	Saprolegniales	Saprolegniaceae	Aphanomyces	Aphanomyces astaci
KX373635.1	100	99	Eukaryota	Chordata	Actinopteri	Priacanthiformes	Priacanthidae	Pristigenys	Pristigenys niphonia
EU864018.1	96.951	95.951	Eukaryota	Arthropoda	Insecta	Diptera	Dolichopodidae	Tachytrechus	Tachytrechus angustipennis
MH848711.1	100	99	Eukaryota	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acrapex	Acrapex iringa
KX785247.1	98.137	97.137	Eukaryota	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acrapex	Acrapex rungwe
AF266051.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Gomphus	Gomphus simillimus
EU477661.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Gomphus	Gomphus simillimus
AB707767.1	95.181	94.181	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Nihonogomphus	Nihonogomphus semanticus
KC614013.1	96.618	95.618	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porzana	Porzana fusca
NC_037406.1	96.618	95.618	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porzana	Porzana fusca
KC614022.1	95.694	94.694	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porzana	Porzana pusilla
KC613979.1	96.172	95.172	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porzana	Porzana pusilla
KY039032.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Chrysopidae	Ceraeochrysa	Ceraeochrysa dislepis
KY039031.1	100	99	Eukaryota	Arthropoda	Insecta	Neuroptera	Chrysopidae	Ceraeochrysa	Ceraeochrysa everes
KF483282.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium casertanum
DQ062637.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium pulchellum
KF483270.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium pulchellum
KF483280.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium pulchellum
KY710750.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Kryptopterus	Kryptopterus bicirrhis
MF101467.1	95.628	94.628	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Polysiphonia binneyi
MF101454.1	96.448	95.448	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Polysiphonia	Polysiphonia binneyi
KY569440.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Kryptopterus	Kryptopterus vitreolus
MG076906.1	99.083	98.083	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Kryptopterus	Kryptopterus vitreolus
LC051976.1	97.279	96.279	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Nepal10
LC051975.1	97.279	96.279	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Nepal10
LC051987.1	97.333	96.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Tiger30
LC052018.1	95.333	94.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Tiger37
LC051986.1	97.333	96.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Tiger37
LC051996.1	97.333	96.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Tiger29
LC051995.1	97.333	96.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum yatai
LC052028.1	98.667	97.667	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum depitarense
LC052027.1	98.667	97.667	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum nepalense
LC060018.1	99.363	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	Diaphanosoma cf. macrophthalma NGO01
LC060027.1	95.541	94.541	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	Diaphanosoma cf. amurensis SRTK01
LC060036.1	99.363	98.363	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	Diaphanosoma cf. amurensis NSK01
LC060038.1	97.452	96.452	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	Diaphanosoma cf. amurensis TRG01
LC060040.1	99.367	98.367	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	Diaphanosoma cf. amurensis HO01
LC060039.1	99.367	98.367	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Sididae	Diaphanosoma	Diaphanosoma cf. amurensis HO02
GQ267193.1	95.413	94.872	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Cottus	Cottus pollux
KF415395.1	98.618	98.078	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius isaza
KT601093.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius isaza
LC098505.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius isaza
LC098500.1	100	99	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Gymnogobius	Gymnogobius isaza
JX256247.1	99.541	98.541	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lithophilus
AP012022.1	99.541	98.541	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lithophilus
LC098596.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lithophilus
LC098603.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lithophilus
LC098604.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lithophilus
LC098600.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus lithophilus
LC208988.1	97.333	96.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.486
LC208985.1	97.333	96.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.489
EF662137.1	96.667	95.667	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.491
LC208981.1	95.333	94.333	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.491
LC208992.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.492
LC208991.1	100	99	Eukaryota	Arthropoda	Insecta	Psocoptera	Psocidae	Trichadenotecnum	Trichadenotecnum sp. Mex.493
LT602577.1	95.092	94.092	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
HE613726.1	95.092	94.092	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LT602566.1	95.092	94.092	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
LN995181.1	95.092	94.092	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
CP038817.1	98.108	97.108	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter	Rodentibacter pneumotropicus
AP014583.1	98.333	97.333	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa sp. Hel1_31_208
LT629791.1	99.723	98.723	Bacteria	Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	Jiangella	Jiangella sp. DSM 45060
JF424154.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. TLI_053
LT629771.1	99.723	98.723	Bacteria	Actinobacteria	Actinobacteria	Jiangellales	Jiangellaceae	Jiangella	Jiangella alkaliphila
LR131475.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
CP017001.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131412.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131491.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131444.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR129696.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131300.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LN999945.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131396.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131364.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131428.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131332.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
LR131348.1	100	99	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium sp. gorilla clade G1
