qseqid	pident	min_pident	K	P	C	O	F	G	S
AY742518.1	92.308	91.694	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742519.1	94.064	93.064	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742520.1	93.151	92.151	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742522.1	92.857	91.857	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742523.1	92.857	91.857	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742525.1	89.189	88.189	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742526.1	89.189	88.189	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742534.1	89.189	88.189	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742535.1	89.189	88.189	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742540.1	91.743	90.743	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742541.1	90.367	89.367	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742542.1	92.202	91.202	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742543.1	92.202	91.202	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742544.1	90.826	89.826	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742545.1	90.826	89.826	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742546.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742547.1	89.908	88.908	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742548.1	92.202	91.202	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742549.1	92.202	91.202	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742550.1	91.284	90.284	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742551.1	91.284	90.284	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742552.1	90.868	89.868	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742553.1	94.064	93.064	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742554.1	94.064	93.064	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742555.1	92.273	91.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742556.1	92.273	91.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY742557.1	92.273	91.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	NA	NA	NA
AY830686.1	94.037	93.037	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA
AY894835.1	96.927	95.927	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
AY898627.1	96.927	95.927	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
AY898628.1	96.927	95.927	Eukaryota	unknown	Oomycota	Peronosporales	NA	NA	NA
AY952484.2	94.884	93.884	Eukaryota	Chordata	Actinopteri	Scombriformes	NA	NA	NA
CP000142.2	98.093	97.093	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP000148.1	94.55	93.55	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP000238.1	89.785	88.785	Bacteria	Proteobacteria	Gammaproteobacteria	unknown	unknown	unknown	NA
CP000482.1	97.003	96.003	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP000511.1	98.649	97.649	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP000656.1	97.027	96.027	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP000699.1	98.387	97.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP000820.1	95.082	94.082	Bacteria	Actinobacteria	Actinobacteria	Frankiales	NA	NA	NA
CP001089.1	97.003	96.003	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP001631.1	93.883	92.883	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	NA	NA	NA
CP001700.1	93.207	92.207	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	NA	NA	NA
CP001722.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP001750.1	92.246	91.246	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP001819.1	98.061	97.061	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP001940.1	89.13	88.189	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	NA	NA	NA
CP001964.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP002010.1	97.326	96.326	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP002031.1	93.46	92.46	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP002217.1	89.912	88.912	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
CP002299.1	96.206	95.206	Bacteria	Actinobacteria	Actinobacteria	Frankiales	NA	NA	NA
CP002346.1	96.067	95.067	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP002385.1	97.027	96.027	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP002479.1	93.207	92.207	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP002542.1	98.343	97.343	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP002638.1	92.183	91.183	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	NA	NA	NA
CP002825.1	96.399	95.399	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP002850.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP003169.1	97.027	96.027	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP003315.1	91.421	90.421	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
CP003360.1	90	89	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	NA	NA	NA
CP003388.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP003709.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP003715.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP003787.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP003990.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP005080.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP005957.1	96.094	95.094	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	NA	NA
CP006649.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP006734.1	97.283	96.541	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP006818.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP006915.1	91.429	90.429	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	unknown	NA
CP007003.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP007490.1	98.077	97.077	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP007496.1	92.228	91.228	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	unknown	NA
CP007699.2	96.748	95.748	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP008885.1	97.326	96.326	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP008985.1	89.757	88.757	Bacteria	Proteobacteria	Gammaproteobacteria	unknown	unknown	unknown	NA
CP009496.1	98.919	97.919	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP009788.1	94.278	93.278	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP009922.3	95.109	94.109	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP010311.1	97.003	96.003	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP010411.1	96.774	95.774	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP010430.1	93.46	92.46	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP010802.1	98.093	97.093	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP010833.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP011043.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP011211.1	91.731	90.731	Bacteria	Candidatus Saccharibacteria	unknown	unknown	unknown	unknown	NA
CP011491.1	98.378	97.378	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP011522.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP011773.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP011859.1	95.787	94.787	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP012150.1	98.919	97.919	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP012159.1	94.595	93.595	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP012299.1	97.844	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP012333.1	95.342	94.342	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP012388.1	95.592	94.592	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP012573.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP012586.1	95.592	94.592	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP012649.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP012898.1	97.784	96.784	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP013355.1	98.05	97.05	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP013738.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP013859.1	98.641	97.641	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP013979.1	95	94	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP014145.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP014241.1	91.957	90.957	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP014513.1	97.844	96.844	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP014619.1	98.652	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP014761.1	98.087	97.087	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP014963.1	93.46	92.46	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP015080.1	97.275	96.275	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP015208.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP015362.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP015455.1	97.82	96.82	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP015518.1	97.548	96.548	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP015519.1	97.003	96.003	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA	NA
CP015588.1	96.196	95.196	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP015606.1	94.638	93.638	Bacteria	Actinobacteria	unknown	unknown	unknown	unknown	NA
CP015810.1	98.077	97.077	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP016211.1	94.595	93.595	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unknown	NA	NA
CP016282.1	97.844	97.077	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP016768.2	94.118	93.118	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	NA	NA	NA
CP016771.1	93.583	92.583	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	NA	NA	NA
CP016779.1	94.118	93.118	Bacteria	Actinobacteria	Actinobacteria	Candidatus Nanopelagicales	NA	NA	NA
CP016793.1	98.383	97.383	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	NA	NA	NA
CP017146.1	96.739	95.739	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP017157.1	97.826	96.826	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP017169.1	97.838	96.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP017170.1	97.838	96.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP017171.1	97.568	96.568	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP017172.1	97.838	96.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP017173.1	97.838	96.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP017174.1	97.838	96.838	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
CP017580.1	90.123	89.123	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP018082.1	98.061	97.061	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP018151.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP019335.1	96.657	95.657	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP019389.1	97.772	96.772	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP019402.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP019419.1	98.607	97.607	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP019420.1	98.378	97.378	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP019457.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP019704.1	98.886	97.886	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP019779.1	98.922	97.922	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP019892.1	97.305	96.802	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP020569.1	96.748	95.748	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP020809.1	98.108	97.108	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP020919.1	94.751	93.751	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP021034.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP021038.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP021053.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP021181.1	98.387	97.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP021354.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP021430.1	98.652	97.652	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP021707.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP021992.1	97.574	96.802	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP022208.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP022585.1	96.154	95.154	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP022685.1	95.845	94.845	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP022985.1	96.409	95.409	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP023193.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023194.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023195.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023196.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023197.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023198.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023199.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP023677.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP023682.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP023688.1	98.374	97.374	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP023691.1	97.826	96.826	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP023695.1	96.196	95.196	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP023699.1	95.935	94.935	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP023702.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP023714.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP023715.1	96.505	95.505	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA
CP023994.1	97.011	96.011	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP024013.1	89.247	88.247	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
CP024170.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP024905.1	89.912	88.912	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
CP024957.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP025511.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP025546.1	94.595	93.609	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP025551.1	98.374	97.374	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP025938.1	98.892	97.892	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP026746.1	98.361	97.361	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP026949.1	98.352	97.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP026951.1	98.352	97.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP027541.1	98.919	97.919	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP027793.1	98.338	97.338	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP027942.1	96.765	95.978	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP028130.1	97.826	96.826	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP028137.1	97.826	96.826	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP028369.1	96.486	95.486	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP028425.1	97.799	96.799	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	NA	unknown	NA
CP028811.1	94.475	93.475	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP028833.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP028913.1	95	94	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP029001.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP029004.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP029042.1	97.486	96.486	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029187.1	93.923	92.923	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP029191.1	95.652	94.845	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029192.1	95.935	94.935	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029193.1	95.38	94.568	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029316.1	96.477	95.953	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP029342.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029361.1	96.676	95.676	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029378.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029463.1	94.521	93.521	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP029541.1	97.826	96.826	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029617.1	96.206	95.206	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP029710.1	97.784	96.784	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP029823.1	97.019	96.019	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP030033.1	97.844	96.844	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP030073.1	96.757	95.757	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP030286.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP030929.1	97.23	96.23	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP030930.1	96.986	95.986	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP031015.1	98.352	97.352	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031188.1	96.133	95.133	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP031194.1	97.568	96.568	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP031229.1	98.37	97.37	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031338.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031422.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031423.1	97.283	96.283	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031425.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031447.1	93.75	92.75	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP031557.1	95.041	94.041	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP031612.1	98.889	97.889	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	NA	NA	NA
CP031969.1	96.486	95.486	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP032221.1	97.541	97.061	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP032266.1	96.196	95.196	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP032543.1	97.003	96.003	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	NA	NA	NA
CP032568.1	98.361	97.361	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP032624.1	90.361	89.361	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP032630.1	97.554	96.554	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP032675.1	97.268	96.268	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP032762.1	96.185	95.419	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP033107.1	98.901	97.901	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP033325.1	98.338	97.338	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP033721.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP033722.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP033723.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP033724.1	98.626	97.626	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
CP033841.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP033898.1	89.812	88.812	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP033904.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP033905.1	95.957	95.448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
CP034120.1	98.343	97.343	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	NA	NA	NA
CP034152.1	96.477	95.953	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	NA	NA	NA
CP034192.1	93.351	92.351	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	NA	NA	NA
CP034245.1	98.066	97.066	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	NA
