qseqid	pident	min_pident	K	P	C	O	F	G	S
MK483527.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483640.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483644.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483601.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483519.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483386.1	71.667	61.667	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483389.1	71.667	61.667	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483526.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483595.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483633.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483645.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483639.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
KJ564220.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483603.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483521.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483514.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483511.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
KJ564231.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483605.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483641.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483642.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483596.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483380.1	71.667	61.667	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483607.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483611.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483621.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483600.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483612.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483643.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483615.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483610.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483637.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483628.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483598.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483599.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483619.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483525.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483617.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483614.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483613.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483609.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483623.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483524.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483627.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483593.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483594.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483602.1	71.25	61.25	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
MK483390.1	71.667	61.667	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Glossogobius	Glossogobius olivaceus
NC_041490.1	86.339	76.339	Eukaryota	unknown	Cryptophyceae	Cryptomonadales	Cryptomonadaceae	Cryptomonas	Cryptomonas curvata
JQ990522.1	89.51	79.51	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Annulariidae	Parachondria	Parachondria lineolatus
MN982253.1	100	90	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	unknown	Cyprididae sp. LACM RW17.101.3491
MN982260.1	100	90	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	unknown	Cyprididae sp. LACM RW17.101.3491
EF051614.1	100	90	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	unknown	Cyprididae sp. LACM RW17.101.3491
NC_037454.1	86.339	76.339	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia	Guillardia theta
MG680942.1	86.339	76.339	Eukaryota	unknown	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Guillardia	Guillardia theta
KY681419.1	88.604	78.604	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Prototheca	Prototheca wickerhamii
KC843974.1	88.604	78.604	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Prototheca	Prototheca wickerhamii
XM_010834727.1	100	90	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos mutus
XM_005892262.2	100	90	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bison	Bison bison
AF152025.1	76.423	67.236	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
CP039354.1	65	55	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	Valenzuela	NA
KX713256.1	69.355	59.355	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Dreissena	NA
CP047563.1	65.248	57.361	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	NA
DQ280036.1	89.167	80.833	Eukaryota	Mollusca	Bivalvia	Veneroida	Pharidae	Ensis	NA
AF325131.1	77.885	71.132	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	NA
AJ971775.1	96.026	86.732	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	NA
CP046679.1	68.571	61.028	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	NA
EF434607.1	91.667	88.056	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	NA
KF363952.1	77.049	67.049	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KC197241.1	77.419	67.419	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
KC429288.1	77.049	67.049	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	NA
FJ809752.1	89.928	79.928	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Lampsilis	NA
CP013916.1	77.451	68.361	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	NA
KC614006.1	93.269	90	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Laterallus	NA
MN982282.1	100	90	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Heterocypris	NA
EF051609.1	72.727	63.881	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Eucypris	NA
EF051591.1	73.485	64.242	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Eucypris	NA
EF051593.1	73.485	64.242	Eukaryota	Arthropoda	Ostracoda	Podocopida	Cyprididae	Eucypris	NA
KY083067.1	66.055	56.055	Eukaryota	Arthropoda	Insecta	Orthoptera	Rhaphidophoridae	Micropathus	NA
CP039350.1	68.217	58.217	Eukaryota	Arthropoda	Insecta	Hemiptera	Reduviidae	Heza	NA
EF571333.1	82.609	73.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	NA
KT966465.1	82.609	73.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	NA
KX400171.1	82.609	73.333	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Unio	NA
KR263117.1	68.889	62.222	Eukaryota	Arthropoda	Hexanauplia	Cyclopoida	Cyclopidae	Cyclops	NA
MK059815.1	87.5	86.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
MK059811.1	87.5	86.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Baetidae	Andesiops	NA
KT625451.1	96.711	86.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625455.1	96.711	86.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625448.1	85.526	75.526	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625453.1	85.526	75.526	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625452.1	87.5	77.5	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625446.1	85.526	75.526	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625447.1	87.5	77.5	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
KT625454.1	96.711	86.711	Eukaryota	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae	Tricorythodes	NA
CP050226.1	70	60	Eukaryota	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	NA
KF415395.1	91.163	81.667	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098493.1	90.698	81.705	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098500.1	90.698	81.244	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
KT601093.1	90.698	81.244	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098501.1	91.163	81.705	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098486.1	90.278	80.826	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098503.1	91.163	81.705	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098494.1	90.698	81.705	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014746.1	90.278	80.783	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098488.1	90.741	81.284	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098505.1	90.698	81.244	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098492.1	90.698	81.705	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP014738.1	90.278	80.783	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098499.1	91.163	81.705	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098487.1	90.698	81.244	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
LC098489.1	90.698	81.244	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	NA	NA
AP011210.1	94.091	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EF458408.1	91.818	85	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ447705.1	93.243	87.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476914.1	95	86.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476918.1	94.091	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AP009304.1	93.636	88.605	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853293.1	93.722	86.38	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AF038487.1	95.909	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ128809.1	94.118	89.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ447687.1	94.57	88.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KY231835.1	95.023	87.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ077950.1	95.023	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AP011212.1	94.47	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476980.1	95.023	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476899.1	95.023	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436551.1	95.023	87.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476903.1	94.47	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476984.1	94.47	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KC984273.1	92.308	85.495	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ128680.1	93.981	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ077951.1	95.023	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ128677.1	95	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436549.1	94.57	87.273	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
FJ655266.1	92.727	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
FJ655265.1	92.727	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853291.1	93.665	88.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476833.1	95	86.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AY216543.1	95	85.455	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476922.1	92.76	87.738	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AF081851.1	91.818	85	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
FJ655267.1	92.727	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ128678.1	95	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436548.1	94.57	88.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ128683.1	94.47	89.07	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ077948.1	95.023	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AJ247055.1	94.118	88.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AJ247054.1	94.595	89.548	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ077947.1	95.023	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853292.1	94.118	88.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
EU853294.1	93.274	85.928	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JQ436547.1	95.023	87.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AB465919.1	90.244	80.244	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
MF621719.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MH301081.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742518.1	91.743	82.694	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
KP013112.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742513.1	92.202	83.578	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MF621715.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742556.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742555.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
AY742557.1	90.367	82.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	NA	NA
MK078120.1	100	90	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	NA	NA
AB257222.1	90.244	80.244	Eukaryota	Arthropoda	Insecta	Diptera	Tachinidae	NA	NA
KX890654.1	91.018	83.333	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
KX890770.1	91.018	82.169	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
EU477711.1	91.071	90	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
AB856941.1	90.728	80.728	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
AB856931.1	90.728	80.728	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
AB918948.1	90.728	80.728	Eukaryota	Arthropoda	Insecta	Psocoptera	Caeciliusidae	NA	NA
XM_012459415.1	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459405.2	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459404.2	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459406.2	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459407.2	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459408.2	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
XM_012459403.2	96.364	86.364	Eukaryota	Chordata	Mammalia	Primates	Hominidae	NA	NA
CP021181.1	95.71	88.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
KT865818.1	95.699	86.237	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP023449.1	95.699	90	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
HQ881464.1	96.505	88.656	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP049107.1	95.699	90	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
HQ881479.1	92.493	83.048	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP046535.1	92.761	83.583	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP000699.1	95.71	88.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
NR_076508.1	95.71	88.387	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP042306.1	94.892	86.237	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
CP051299.1	96.953	87.784	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	NA
KJ128812.1	94.57	86.38	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
JX573111.1	94.545	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664292.1	94.118	85.495	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664271.1	94.118	85.023	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
AB162640.1	95	85.909	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664278.1	94.118	85.023	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664265.1	94.118	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KY231829.1	94.118	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664295.1	93.665	85.475	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476946.1	94.118	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664266.1	94.118	85.946	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664291.1	93.665	85.045	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476947.1	94.118	85.023	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664300.1	94.118	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664259.1	94.118	85.495	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KJ128810.1	94.118	86.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664279.1	93.665	84.595	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664298.1	93.396	85.755	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KR476865.1	94.118	85.023	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ664268.1	94.091	85.495	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ447688.1	93.056	84.931	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ447708.1	94.444	87.235	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
DQ447710.1	92.76	87.235	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	NA	NA
KF908854.1	94.787	90	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
KC984218.1	90.566	86.209	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	NA	NA
EF532936.1	91.827	84.712	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	NA	NA
KJ913674.1	90.909	83.78	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	NA	NA
DQ674595.1	92.271	84.712	Eukaryota	Chordata	Aves	Podicipediformes	Podicipedidae	NA	NA
JQ412063.1	92.121	82.121	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	NA	NA
EU926953.1	92.121	82.121	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	NA	NA
EU477669.1	90.964	81.566	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
AF266053.1	92.771	83.333	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
EU477672.1	92.169	82.727	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
AF266075.1	90.964	81.566	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
EU477670.1	92.771	83.333	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
AB707767.1	90.361	80.964	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	NA	NA
MF037619.1	90.909	80.984	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
MF037621.1	90.909	80.984	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
MF037620.1	90.164	80.984	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
MF037613.1	90.909	80.984	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	NA	NA
JQ697265.1	94.545	84.545	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
JQ697263.1	95	85.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	NA	NA
MK685297.1	90.083	80.909	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	NA	NA
KC505476.1	90.083	80.083	Eukaryota	Arthropoda	Insecta	Thysanoptera	Thripidae	NA	NA
FJ174889.1	93.373	83.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
MK000285.1	93.373	83.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
DQ079726.1	93.373	83.373	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	NA	NA
