qseqid	pident	min_pident	K	P	C	O	F	G	S
CP050992.1	95.031	94.031	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium violaceum
CR627439.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
CR627446.1	100	99	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
DQ019124.1	95.238	94.261	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Branta	Branta canadensis
DQ029054.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus asotus
DQ062625.1	96.721	95.721	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium milium
DQ062630.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium nitidum
DQ062631.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium nitidum
DQ062634.1	98.374	97.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062635.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062636.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062637.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062638.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062639.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062640.1	98.374	97.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062641.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062642.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062643.1	99.187	98.187	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
DQ062645.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062646.1	98.361	97.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062647.1	98.361	97.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062648.1	98.361	97.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062649.1	98.361	97.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ062650.1	98.361	97.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
DQ077947.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
DQ077948.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
DQ077950.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
DQ077951.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
DQ083161.1	98.571	97.571	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus columbianus
DQ160198.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine
DQ160199.1	96.804	95.804	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine
DQ160200.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius gattorugine
DQ160204.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius ruber
DQ160205.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius ruber
DQ184737.1	95.726	94.726	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
DQ280039.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Corbiculidae	Corbicula	Corbicula fluminea
DQ280040.1	95.726	94.726	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
DQ385297.1	97.087	96.087	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Rissa	Rissa tridactyla
DQ447687.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
DQ447688.1	97.685	96.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Telestes	Telestes souffia
DQ447705.1	98.19	97.19	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Pseudochondrostoma	Pseudochondrostoma duriense
DQ447708.1	97.685	96.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Chondrostoma	Chondrostoma oxyrhynchum
DQ447709.1	97.222	96.222	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Chondrostoma	Chondrostoma soetta
DQ447710.1	98.19	97.19	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Pseudochondrostoma	Pseudochondrostoma willkommii
DQ459280.1	95.726	94.726	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria campechiensis
DQ462677.1	98.571	97.571	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Aplodactylidae	Aplodactylus	Aplodactylus punctatus
DQ464926.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus
DQ485833.1	98.058	97.058	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Leucophaeus	Leucophaeus atricilla
DQ485858.1	98.077	97.077	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Porphyrio	Porphyrio porphyrio
DQ485863.1	100	99	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Fulica	Fulica americana
DQ485864.1	97.115	96.115	Eukaryota	Chordata	Aves	Gruiformes	Rallidae	Gallinula	Gallinula chloropus
DQ532837.1	97.717	96.717	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Ambloplites	Ambloplites rupestris
DQ536425.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus salmoides
DQ664259.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664263.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664265.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664266.1	99.091	98.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664268.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664271.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664278.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664279.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664291.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664292.1	96.818	95.818	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664295.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664298.1	99.526	98.526	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
DQ664300.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus idus
DQ666843.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus
DQ674604.1	99.515	98.515	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus occidentalis
DQ832717.1	98.607	97.607	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sojae
DQ832718.1	98.603	97.603	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora ramorum
DQ890337.1	95.679	94.679	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Hemilobophasma	Hemilobophasma montaguense
DQ890342.1	95.062	94.062	Eukaryota	Arthropoda	Insecta	Mantophasmatodea	Austrophasmatidae	Hemilobophasma	Hemilobophasma montaguense
EF218652.1	99.537	98.537	Eukaryota	Chordata	Actinopteri	Gobiiformes	Gobiidae	Padogobius	Padogobius martensii
EF380289.1	97.596	96.596	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	Cerorhinca	Cerorhinca monocerata
EF380291.1	96.635	95.635	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	Fratercula	Fratercula cirrhata
EF380292.1	97.596	96.596	Eukaryota	Chordata	Aves	Charadriiformes	Alcidae	Fratercula	Fratercula corniculata
EF458408.1	95	94	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Mylocheilus	Mylocheilus caurinus
EF483931.1	99.55	98.55	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius auratus
EU009397.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
EU046250.1	95.098	94.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
EU099463.1	97.156	96.156	Eukaryota	Chordata	Actinopteri	Priacanthiformes	Priacanthidae	Pristigenys	Pristigenys serrula
EU237481.1	97.337	96.337	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia	Ephydatia muelleri
EU427470.1	98.603	97.603	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora ramorum
EU477661.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Gomphus	Gomphus graslinii
EU477669.1	98.788	97.788	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Onychogomphus	Onychogomphus forcipatus
EU477673.1	100	99	Eukaryota	Arthropoda	Insecta	Odonata	Gomphidae	Ophiogomphus	Ophiogomphus severus
EU518636.1	99.296	98.296	Eukaryota	Mollusca	Bivalvia	Unionida	Unionidae	Pyganodon	Pyganodon grandis
EU559134.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium nitidum
EU559148.1	98.361	97.361	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium supinum
EU559149.1	98.374	97.374	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU559150.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU559151.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU559156.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU559157.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU559159.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU559160.1	100	99	Eukaryota	Mollusca	Bivalvia	Veneroida	Sphaeriidae	Pisidium	Pisidium subtruncatum
EU755252.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
EU755253.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
EU755254.1	99.528	98.528	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cairina	Cairina moschata
EU848430.1	98.63	97.63	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	Nemadactylus	Nemadactylus douglasii
EU848449.1	99.087	98.087	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	Nemadactylus	Nemadactylus valenciennesi
EU848457.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	Nemadactylus	Nemadactylus macropterus
EU848469.1	96.209	95.209	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Latridae	Latridopsis	Latridopsis forsteri
EU853288.1	97.685	96.685	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Telestes	Telestes muticellus
EU853291.1	98.636	97.636	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius cephalus
EU853292.1	98.182	97.182	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius cephalus
EU853293.1	96.38	95.38	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius lucumonis
EU853294.1	95.928	94.928	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius lucumonis
EU853295.1	96.364	95.364	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Scardinius	Scardinius erythrophthalmus
EU882875.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus
EU932689.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser anser
FJ167857.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
FJ174888.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus
FJ230778.1	95.238	94.238	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus calyciflorus
FJ379295.1	96.19	95.19	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Cygnus	Cygnus atratus
FJ465236.1	100	99	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus
FJ465237.1	100	99	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus
FJ465718.1	96.347	95.347	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465722.1	96.347	95.347	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465723.1	96.347	95.347	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465724.1	98.174	97.174	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465726.1	97.717	96.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465727.1	96.347	95.347	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465728.1	97.717	96.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465738.1	98.174	97.174	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465741.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465746.1	97.717	96.717	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ465747.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Salaria	Salaria fluviatilis
FJ655265.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
FJ655266.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
FJ655267.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio
FJ861706.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus floridanus
FM991716.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium hippocoleae
FM991719.1	96.721	95.721	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium pluranimalium
FM991722.1	98.656	97.656	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella bernardiae
FQ032826.1	100	99	Bacteria	Bacteroidetes	Flavobacteriia	unknown	unknown	unknown	uncultured Flavobacteriia bacterium
GQ203181.1	96.117	95.117	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus calyciflorus
GQ406268.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Leuciscus	Leuciscus leuciscus
GQ406271.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Rutilus	Rutilus rutilus
GQ894748.1	100	99	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus sp. Almenara
GQ894752.1	95.098	94.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
GU071054.1	96.117	95.117	Eukaryota	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	Leucocarbo	Leucocarbo chalconotus
GU138989.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius gibelio
GU170401.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius gibelio
GU186888.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	unknown	Carassius auratus x Cyprinus carpio
GU924964.1	96.154	95.154	Bacteria	unknown	unknown	unknown	unknown	unknown	uncultured bacterium
GU942930.1	100	99	unknown	unknown	unknown	unknown	unknown	unknown	uncultured organism
HE613701.1	98.16	97.16	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes opatrinus
HE613726.1	95.092	94.092	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes moestus
HE613727.1	97.561	96.561	Eukaryota	Arthropoda	Insecta	Coleoptera	Dytiscidae	Deronectes	Deronectes hispanicus
HM010684.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos
HM124702.1	95.726	94.726	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
HM449119.1	97.59	96.59	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus gammarus
HM449120.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus
HM590418.1	99.441	98.441	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora phaseoli
HM590421.1	99.721	98.721	Eukaryota	unknown	Oomycota	Peronosporales	Peronosporaceae	Phytophthora	Phytophthora mirabilis
HM746661.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus meridionalis
HQ018815.1	97.26	96.26	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	Cheilodactylus	Cheilodactylus zonatus
HQ391897.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus floridanus
HQ402925.1	100	99	Eukaryota	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus
HQ731429.1	100	99	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus dolomieu
HQ731438.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Micropterus	Micropterus salmoides
HQ890328.1	100	99	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser fabalis
HQ907992.1	100	99	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus meridionalis
JF424145.1	98.634	97.634	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces aureoversilis
JF424154.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora purpeofusca
JF424156.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces rubiginosohelvolus
JF424157.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sindenensis
JF424163.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces viridodiastaticus
JF424166.1	98.045	97.045	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora mediocidica
JF424175.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus albus
JF424176.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus carbonis
JF424177.1	99.185	98.185	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus neutrinimicus
JF496197.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius gibelio
JF496198.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Carassius	Carassius gibelio
JF730435.1	98.095	97.095	Eukaryota	Chordata	Aves	Anseriformes	Anatidae	Sibirionetta	Sibirionetta formosa
JN035719.1	96.078	95.078	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
JN035720.1	95.098	94.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
JN035723.1	95.098	94.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
JN035724.1	95.098	94.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
JN035725.1	95.098	94.098	Eukaryota	Rotifera	Monogononta	Ploima	Brachionidae	Brachionus	Brachionus plicatilis
JN116720.1	99.083	98.083	Eukaryota	Chordata	Actinopteri	Siluriformes	Siluridae	Silurus	Silurus asotus
JN209966.1	97.579	96.579	Eukaryota	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia	Ephydatia fluviatilis
JN389795.2	97.273	96.273	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Centrarchidae	Lepomis	Lepomis macrochirus
JN628861.1	97.758	96.758	Eukaryota	Chordata	Actinopteri	Cichliformes	Cichlidae	Cynotilapia	Cynotilapia afra
JN969956.1	95.726	94.726	Eukaryota	Mollusca	Bivalvia	Veneroida	Veneridae	Mercenaria	Mercenaria mercenaria
JQ348915.1	96.694	95.694	Eukaryota	Mollusca	Bivalvia	Veneroida	Dreissenidae	Congeria	Congeria kusceri
JQ436547.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
JQ436548.1	99.545	98.545	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius pyrenaicus
JQ436549.1	99.545	98.545	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius alburnoides
JQ436550.1	99.091	98.091	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius alburnoides
JQ436551.1	100	99	Eukaryota	Chordata	Actinopteri	Cypriniformes	Leuciscidae	Squalius	Squalius alburnoides
JQ697268.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius marmoreus
JQ697270.1	95	94	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius tentacularis
JQ697271.1	95.455	94.455	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius tentacularis
JQ697277.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius pilicornis
JQ697278.1	97.727	96.727	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius pilicornis
JQ697282.1	97.273	96.273	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	Parablennius	Parablennius pilicornis
JQ806134.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces baarnensis
JQ806136.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces baarnensis
JQ806138.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fimicarius
JQ806139.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fimicarius
JQ806140.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fimicarius
JQ806141.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fimicarius
JQ806142.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces acrimycini
JQ806143.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces acrimycini
JQ806144.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces acrimycini
JQ806145.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces acrimycini
JQ806158.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces caviscabies
JQ806159.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces caviscabies
JQ806160.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces caviscabies
JQ806161.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces caviscabies
JQ806163.1	100	99	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseobrunneus
